Type,Days for shipping (real),Days for shipment (scheduled),Benefit per order,Sales per customer,Delivery Status,Late_delivery_risk,Category Id,Category Name,Customer City,Customer Country,Customer Email,Customer Fname,Customer Id,Customer Lname,Customer Login Type,Customer Segment,Customer State,Customer Street,Customer Zipcode,Department Id,Department Name,Latitude,Longitude,Market,Order City,Order Country,Order Customer Id,order date (DateOrders),Order Id,Order Item Cardprod Id,Order Item Discount,Order Item Discount Rate,Order Item Id,Order Item Product Price,Order Item Profit Ratio,Order Item Quantity,Sales,Order Item Total,Order Profit Per Order,Order Region,Order State,Order Status,Order Zipcode,Product Card Id,Product Category Id,Product Name,Product Price,Product Status,shipping date (DateOrders),Shipping Mode
DEBIT,3,4,93.7,594.56,Advance shipping,0,4,Soccer,Demo City,EE. UU.,XXXXXXXXX,Demo,625,Customer,Individual,Consumer,CA,XXXXXXXXX,90001,4,Team Sports,41.9784,30.2304,Europe,Demo City,Demo Country,625,8/7/2022 04:00,57,155,20.61,0.0315,57,327.08,0.1479,2,654.16,633.55,93.7,Southern Europe,NA,COMPLETE,90001,155,4,Soccer Item #155,327.08,0,8/10/2022 04:00,Standard Class
DEBIT,4,4,218.87,729.76,Shipping on time,0,1,Strength Training,Demo City,EE. UU.,XXXXXXXXX,Demo,962,Customer,Individual,Consumer,CA,XXXXXXXXX,90001,1,Fitness,24.9082,-33.4457,Africa,Demo City,Demo Country,962,3/19/2023 03:00,58,174,180.94,0.189,58,478.67,0.2819,2,957.34,776.4,218.87,North Africa,NA,COMPLETE,90001,174,1,Strength Training Item #174,478.67,0,3/23/2023 03:00,Standard Class
DEBIT,3,4,56.22,1045.04,Advance shipping,0,7,Women's Apparel,Demo City,EE. UU.,XXXXXXXXX,Demo,732,Customer,Individual,Consumer,CA,XXXXXXXXX,90001,6,Fan Shop,-15.1034,107.2453,Africa,Demo City,Demo Country,732,6/4/2023 03:00,59,159,79.99,0.0674,59,237.35,0.0508,5,1186.75,1106.76,56.22,Southern Africa,NA,PENDING,90001,159,7,Women's Apparel Item #159,237.35,0,6/7/2023 03:00,Standard Class
DEBIT,5,4,2.97,111.43,Late delivery,1,10,Camping & Hiking,Demo City,EE. UU.,XXXXXXXXX,Demo,119,Customer,Individual,Home Office,CA,XXXXXXXXX,90001,7,Outdoors,-32.3955,-42.4873,Pacific Asia,Demo City,Demo Country,119,5/8/2023 02:00,60,72,2.08,0.0175,60,119.13,0.0254,1,119.13,117.05,2.97,Oceania,NA,COMPLETE,90001,72,10,Camping & Hiking Item #72,119.13,0,5/13/2023 02:00,Standard Class
DEBIT,0,1,-68.09,984.05,Advance shipping,0,15,Kids' Golf Clubs,Demo City,EE. UU.,XXXXXXXXX,Demo,466,Customer,Individual,Consumer,CA,XXXXXXXXX,90001,5,Apparel,-7.441,-82.3274,LATAM,Demo City,Demo Country,466,11/3/2023 15:00,61,95,433.58,0.2905,61,497.51,-0.0643,3,1492.53,1058.95,-68.09,Central America,NA,PENDING,90001,95,15,Kids' Golf Clubs Item #95,497.51,0,11/3/2023 15:00,First Class
DEBIT,3,4,23.46,127.86,Advance shipping,0,2,Cameras,Demo City,EE. UU.,XXXXXXXXX,Demo,392,Customer,Individual,Corporate,CA,XXXXXXXXX,90001,2,Electronics,8.4255,-39.2671,Pacific Asia,Demo City,Demo Country,392,1/24/2023 23:00,62,142,56.54,0.2817,62,200.72,0.1627,1,200.72,144.18,23.46,Southeast Asia,NA,COMPLETE,90001,142,2,Cameras Item #142,200.72,0,1/27/2023 23:00,Standard Class
DEBIT,4,4,36.02,134.82,Shipping on time,0,3,Golf Shoes,Demo City,EE. UU.,XXXXXXXXX,Demo,96,Customer,Individual,Consumer,CA,XXXXXXXXX,90001,3,Golf,-11.6859,-84.4601,USCA,Demo City,Demo Country,96,11/2/2022 12:00,63,119,55.1,0.2615,63,70.23,0.2315,3,210.69,155.59,36.02,West of USA,NA,CLOSED,90001,119,3,Golf Shoes Item #119,70.23,0,11/6/2022 12:00,Standard Class
DEBIT,2,2,128.22,688.35,Shipping on time,0,9,Basketball,Demo City,EE. UU.,XXXXXXXXX,Demo,123,Customer,Individual,Consumer,CA,XXXXXXXXX,90001,4,Team Sports,-19.0725,115.081,Europe,Demo City,Demo Country,123,2/2/2023 03:00,64,46,166.26,0.1917,64,216.82,0.1829,4,867.28,701.02,128.22,Southern Europe,NA,COMPLETE,90001,46,9,Basketball Item #46,216.82,0,2/4/2023 03:00,Second Class
DEBIT,0,1,39.97,136.12,Advance shipping,0,2,Cameras,Demo City,EE. UU.,XXXXXXXXX,Demo,954,Customer,Individual,Corporate,CA,XXXXXXXXX,90001,2,Electronics,-20.852,101.9759,LATAM,Demo City,Demo Country,954,8/5/2022 20:00,65,78,31.18,0.1807,65,57.52,0.2827,3,172.56,141.38,39.97,Central America,NA,PENDING,90001,78,2,Cameras Item #78,57.52,0,8/5/2022 20:00,First Class
DEBIT,3,4,-0.68,129.7,Advance shipping,0,14,Fitness Accessories,Demo City,EE. UU.,XXXXXXXXX,Demo,935,Customer,Individual,Corporate,CA,XXXXXXXXX,90001,6,Fan Shop,23.954,65.5032,Pacific Asia,Demo City,Demo Country,935,2/27/2022 19:00,66,16,31.93,0.1923,66,55.35,-0.0051,3,166.05,134.12,-0.68,South Asia,NA,COMPLETE,90001,16,14,Fitness Accessories Item #16,55.35,0,3/2/2022 19:00,Standard Class
DEBIT,3,4,16.6,68.14,Advance shipping,0,9,Basketball,Demo City,EE. UU.,XXXXXXXXX,Demo,978,Customer,Individual,Corporate,CA,XXXXXXXXX,90001,4,Team Sports,42.1782,55.203,Africa,Demo City,Demo Country,978,10/17/2023 22:00,67,47,30.87,0.2704,67,38.05,0.1993,3,114.15,83.28,16.6,West Africa,NA,PENDING_PAYMENT,90001,47,9,Basketball Item #47,38.05,0,10/20/2023 22:00,Standard Class
DEBIT,3,4,22.27,159.42,Advance shipping,0,16,Golf Bags & Carts,Demo City,EE. UU.,XXXXXXXXX,Demo,453,Customer,Individual,Consumer,CA,XXXXXXXXX,90001,3,Golf,6.1202,-99.7171,Europe,Demo City,Demo Country,453,11/22/2022 20:00,68,146,54.4,0.2312,68,235.29,0.1231,1,235.29,180.89,22.27,Western Europe,NA,CLOSED,90001,146,16,Golf Bags & Carts Item #146,235.29,0,11/25/2022 20:00,Standard Class
DEBIT,5,4,47.61,982.41,Late delivery,1,7,Women's Apparel,Demo City,EE. UU.,XXXXXXXXX,Demo,371,Customer,Individual,Consumer,CA,XXXXXXXXX,90001,6,Fan Shop,28.7823,-27.7567,Pacific Asia,Demo City,Demo Country,371,6/18/2023 07:00,69,32,60.0,0.0505,69,237.62,0.0422,5,1188.1,1128.1,47.61,Eastern Asia,NA,COMPLETE,90001,32,7,Women's Apparel Item #32,237.62,0,6/23/2023 07:00,Standard Class
DEBIT,5,4,77.68,634.95,Late delivery,1,15,Kids' Golf Clubs,Demo City,EE. UU.,XXXXXXXXX,Demo,910,Customer,Individual,Corporate,CA,XXXXXXXXX,90001,5,Apparel,-26.9351,-49.7942,LATAM,Demo City,Demo Country,910,6/22/2022 12:00,70,141,90.3,0.1218,70,370.71,0.1193,2,741.42,651.12,77.68,South America,NA,CLOSED,90001,141,15,Kids' Golf Clubs Item #141,370.71,0,6/27/2022 12:00,Standard Class
DEBIT,4,4,47.68,183.82,Shipping on time,0,18,Water Sports,Demo City,EE. UU.,XXXXXXXXX,Demo,190,Customer,Individual,Corporate,CA,XXXXXXXXX,90001,7,Outdoors,-38.4297,-99.3014,USCA,Demo City,Demo Country,190,5/12/2022 20:00,71,14,66.72,0.2392,71,278.92,0.2247,1,278.92,212.2,47.68,Canada,NA,COMPLETE,90001,14,18,Water Sports Item #14,278.92,0,5/16/2022 20:00,Standard Class
DEBIT,3,4,209.84,689.3,Advance shipping,0,9,Basketball,Demo City,EE. UU.,XXXXXXXXX,Demo,455,Customer,Individual,Consumer,CA,XXXXXXXXX,90001,4,Team Sports,-17.0871,81.9505,Africa,Demo City,Demo Country,455,12/8/2023 01:00,72,110,166.74,0.1929,72,432.18,0.3008,2,864.36,697.62,209.84,Southern Africa,NA,PENDING_PAYMENT,90001,110,9,Basketball Item #110,432.18,0,12/11/2023 01:00,Standard Class
DEBIT,1,2,100.57,568.41,Shipping canceled,0,13,Cardio Equipment,Demo City,EE. UU.,XXXXXXXXX,Demo,755,Customer,Individual,Consumer,CA,XXXXXXXXX,90001,1,Fitness,-32.4111,103.2017,USCA,Demo City,Demo Country,755,5/13/2022 10:00,73,18,285.8,0.326,73,438.35,0.1702,2,876.7,590.9,100.57,West of USA,NA,CANCELED,90001,18,13,Cardio Equipment Item #18,438.35,0,5/14/2022 10:00,Second Class
DEBIT,8,4,35.04,172.07,Late delivery,1,7,Women's Apparel,Demo City,EE. UU.,XXXXXXXXX,Demo,91,Customer,Individual,Corporate,CA,XXXXXXXXX,90001,5,Apparel,-38.5711,44.8445,Pacific Asia,Demo City,Demo Country,91,10/18/2023 18:00,74,168,19.09,0.0975,74,97.9,0.1983,2,195.8,176.71,35.04,Oceania,NA,COMPLETE,90001,168,7,Women's Apparel Item #168,97.9,0,10/26/2023 18:00,Standard Class
DEBIT,3,4,33.54,85.96,Advance shipping,0,3,Golf Shoes,Demo City,EE. UU.,XXXXXXXXX,Demo,267,Customer,Individual,Consumer,CA,XXXXXXXXX,90001,3,Golf,13.0683,-76.348,LATAM,Demo City,Demo Country,267,4/9/2023 16:00,75,137,35.41,0.2528,75,35.02,0.3204,4,140.08,104.67,33.54,South America,NA,PENDING,90001,137,3,Golf Shoes Item #137,35.02,0,4/12/2023 16:00,Standard Class
DEBIT,4,4,62.61,267.31,Shipping on time,0,15,Kids' Golf Clubs,Demo City,EE. UU.,XXXXXXXXX,Demo,358,Customer,Individual,Corporate,CA,XXXXXXXXX,90001,3,Golf,-29.6443,87.4862,Pacific Asia,Demo City,Demo Country,358,10/26/2022 14:00,76,142,88.96,0.2488,76,357.57,0.2331,1,357.57,268.61,62.61,Oceania,NA,COMPLETE,90001,142,15,Kids' Golf Clubs Item #142,357.57,0,10/30/2022 14:00,Standard Class
DEBIT,8,4,-0.01,25.5,Late delivery,1,4,Soccer,Demo City,EE. UU.,XXXXXXXXX,Demo,988,Customer,Individual,Corporate,CA,XXXXXXXXX,90001,4,Team Sports,18.3662,55.5624,Africa,Demo City,Demo Country,988,9/19/2022 18:00,77,54,10.5,0.2645,77,19.84,-0.0005,2,39.68,29.18,-0.01,East Africa,NA,CLOSED,90001,54,4,Soccer Item #54,19.84,0,9/27/2022 18:00,Standard Class
DEBIT,1,1,39.13,130.33,Shipping on time,0,10,Camping & Hiking,Demo City,EE. UU.,XXXXXXXXX,Demo,972,Customer,Individual,Consumer,CA,XXXXXXXXX,90001,7,Outdoors,17.7712,-99.7903,LATAM,Demo City,Demo Country,972,3/21/2022 15:00,78,101,46.32,0.2248,78,206.03,0.245,1,206.03,159.71,39.13,Caribbean,NA,COMPLETE,90001,101,10,Camping & Hiking Item #101,206.03,0,3/22/2022 15:00,First Class
DEBIT,7,4,-2.4,52.5,Late delivery,1,6,Cleats,Demo City,EE. UU.,XXXXXXXXX,Demo,234,Customer,Individual,Consumer,CA,XXXXXXXXX,90001,6,Fan Shop,-49.8791,45.9526,Europe,Demo City,Demo Country,234,9/8/2022 15:00,79,133,25.6,0.3108,79,41.19,-0.0422,2,82.38,56.78,-2.4,Eastern Europe,NA,PENDING,90001,133,6,Cleats Item #133,41.19,0,9/15/2022 15:00,Standard Class
DEBIT,6,2,-27.34,671.72,Late delivery,1,5,Men's Footwear,Demo City,EE. UU.,XXXXXXXXX,Demo,877,Customer,Individual,Consumer,CA,XXXXXXXXX,90001,6,Fan Shop,50.0572,-99.8963,Africa,Demo City,Demo Country,877,10/8/2022 13:00,80,114,259.78,0.2734,80,237.55,-0.0396,4,950.2,690.42,-27.34,East Africa,NA,PROCESSING,90001,114,5,Men's Footwear Item #114,237.55,0,10/14/2022 13:00,Second Class
DEBIT,1,1,109.22,314.98,Shipping on time,0,6,Cleats,Demo City,EE. UU.,XXXXXXXXX,Demo,613,Customer,Individual,Corporate,CA,XXXXXXXXX,90001,6,Fan Shop,-39.1817,-36.9605,Pacific Asia,Demo City,Demo Country,613,3/27/2022 16:00,81,167,133.1,0.2855,81,233.1,0.3279,2,466.2,333.1,109.22,Eastern Asia,NA,COMPLETE,90001,167,6,Cleats Item #167,233.1,0,3/28/2022 16:00,First Class
DEBIT,3,4,-71.19,1350.67,Advance shipping,0,17,GPS Devices,Demo City,EE. UU.,XXXXXXXXX,Demo,514,Customer,Individual,Home Office,CA,XXXXXXXXX,90001,2,Electronics,-44.7876,-110.183,LATAM,Demo City,Demo Country,514,12/27/2023 08:00,82,154,265.49,0.1561,82,425.19,-0.0496,4,1700.76,1435.27,-71.19,South America,NA,PROCESSING,90001,154,17,GPS Devices Item #154,425.19,0,12/30/2023 08:00,Standard Class
DEBIT,5,2,261.98,949.04,Late delivery,1,18,Water Sports,Demo City,EE. UU.,XXXXXXXXX,Demo,207,Customer,Individual,Consumer,CA,XXXXXXXXX,90001,7,Outdoors,47.9763,62.3349,LATAM,Demo City,Demo Country,207,10/28/2023 06:00,83,121,24.02,0.0244,83,328.12,0.2728,3,984.36,960.34,261.98,Caribbean,NA,COMPLETE,90001,121,18,Water Sports Item #121,328.12,0,11/2/2023 06:00,Second Class
DEBIT,5,4,69.39,337.74,Late delivery,1,10,Camping & Hiking,Demo City,EE. UU.,XXXXXXXXX,Demo,329,Customer,Individual,Consumer,CA,XXXXXXXXX,90001,7,Outdoors,-25.6638,18.8212,Pacific Asia,Demo City,Demo Country,329,2/19/2022 23:00,84,46,80.47,0.1914,84,210.22,0.2041,2,420.44,339.97,69.39,South Asia,NA,PROCESSING,90001,46,10,Camping & Hiking Item #46,210.22,0,2/24/2022 23:00,Standard Class
DEBIT,4,4,104.59,420.78,Shipping on time,0,9,Basketball,Demo City,EE. UU.,XXXXXXXXX,Demo,548,Customer,Individual,Consumer,CA,XXXXXXXXX,90001,4,Team Sports,6.4211,-11.4687,Pacific Asia,Demo City,Demo Country,548,3/14/2023 08:00,85,67,87.94,0.1678,85,262.04,0.2398,2,524.08,436.14,104.59,Oceania,NA,PENDING_PAYMENT,90001,67,9,Basketball Item #67,262.04,0,3/18/2023 08:00,Standard Class
DEBIT,6,4,57.92,363.4,Late delivery,1,15,Kids' Golf Clubs,Demo City,EE. UU.,XXXXXXXXX,Demo,165,Customer,Individual,Corporate,CA,XXXXXXXXX,90001,5,Apparel,12.5498,72.2602,Africa,Demo City,Demo Country,165,10/20/2023 16:00,86,50,182.86,0.325,86,281.33,0.1525,2,562.66,379.8,57.92,Southern Africa,NA,COMPLETE,90001,50,15,Kids' Golf Clubs Item #50,281.33,0,10/26/2023 16:00,Standard Class
DEBIT,1,1,68.82,248.27,Shipping on time,0,14,Fitness Accessories,Demo City,EE. UU.,XXXXXXXXX,Demo,470,Customer,Individual,Consumer,CA,XXXXXXXXX,90001,6,Fan Shop,-40.3211,70.572,Africa,Demo City,Demo Country,470,2/28/2022 09:00,87,49,88.73,0.2372,87,124.69,0.2412,3,374.07,285.34,68.82,North Africa,NA,COMPLETE,90001,49,14,Fitness Accessories Item #49,124.69,0,3/1/2022 09:00,First Class
DEBIT,3,4,465.96,1261.8,Advance shipping,0,5,Men's Footwear,Demo City,EE. UU.,XXXXXXXXX,Demo,138,Customer,Individual,Corporate,CA,XXXXXXXXX,90001,5,Apparel,-32.3271,23.5115,Pacific Asia,Demo City,Demo Country,138,3/19/2022 17:00,88,60,541.63,0.277,88,391.07,0.3296,5,1955.35,1413.72,465.96,Southeast Asia,NA,PENDING,90001,60,5,Men's Footwear Item #60,391.07,0,3/22/2022 17:00,Standard Class
DEBIT,5,4,85.38,330.72,Late delivery,1,15,Kids' Golf Clubs,Demo City,EE. UU.,XXXXXXXXX,Demo,88,Customer,Individual,Consumer,CA,XXXXXXXXX,90001,5,Apparel,-8.9971,-119.4917,Pacific Asia,Demo City,Demo Country,88,7/23/2022 06:00,89,105,118.14,0.2445,89,241.59,0.2339,2,483.18,365.04,85.38,Oceania,NA,CLOSED,90001,105,15,Kids' Golf Clubs Item #105,241.59,0,7/28/2022 06:00,Standard Class
DEBIT,4,4,55.34,1129.25,Shipping on time,0,9,Basketball,Demo City,EE. UU.,XXXXXXXXX,Demo,156,Customer,Individual,Consumer,CA,XXXXXXXXX,90001,4,Team Sports,0.4784,118.8979,Africa,Demo City,Demo Country,156,2/11/2023 13:00,90,132,361.16,0.2227,90,324.35,0.0439,5,1621.75,1260.59,55.34,West Africa,NA,COMPLETE,90001,132,9,Basketball Item #132,324.35,0,2/15/2023 13:00,Standard Class
DEBIT,4,4,25.05,79.65,Shipping on time,0,4,Soccer,Demo City,EE. UU.,XXXXXXXXX,Demo,756,Customer,Individual,Consumer,CA,XXXXXXXXX,90001,4,Team Sports,19.3255,98.5893,USCA,Demo City,Demo Country,756,2/26/2023 10:00,91,95,38.95,0.3198,91,30.45,0.3024,4,121.8,82.85,25.05,US Center,NA,ON_HOLD,90001,95,4,Soccer Item #95,30.45,0,3/2/2023 10:00,Standard Class
DEBIT,2,1,23.25,201.22,Late delivery,1,14,Fitness Accessories,Demo City,EE. UU.,XXXXXXXXX,Demo,533,Customer,Individual,Home Office,CA,XXXXXXXXX,90001,1,Fitness,36.6759,-5.8522,Europe,Demo City,Demo Country,533,9/26/2023 01:00,92,184,4.85,0.0235,92,68.78,0.1154,3,206.34,201.49,23.25,Southern Europe,NA,PENDING_PAYMENT,90001,184,14,Fitness Accessories Item #184,68.78,0,9/28/2023 01:00,First Class
DEBIT,4,4,-11.87,351.44,Shipping on time,0,17,GPS Devices,Demo City,EE. UU.,XXXXXXXXX,Demo,825,Customer,Individual,Corporate,CA,XXXXXXXXX,90001,2,Electronics,6.8167,89.1237,USCA,Demo City,Demo Country,825,10/22/2023 10:00,93,129,184.05,0.3058,93,300.93,-0.0284,2,601.86,417.81,-11.87,West of USA,NA,ON_HOLD,90001,129,17,GPS Devices Item #129,300.93,0,10/26/2023 10:00,Standard Class
DEBIT,3,4,166.04,517.49,Advance shipping,0,11,Hunting & Shooting,Demo City,EE. UU.,XXXXXXXXX,Demo,700,Customer,Individual,Consumer,CA,XXXXXXXXX,90001,7,Outdoors,-31.7497,-36.2329,USCA,Demo City,Demo Country,700,3/28/2023 14:00,94,13,211.58,0.2814,94,375.95,0.3073,2,751.9,540.32,166.04,East of USA,NA,COMPLETE,90001,13,11,Hunting & Shooting Item #13,375.95,0,3/31/2023 14:00,Standard Class
DEBIT,3,4,38.33,410.54,Advance shipping,0,15,Kids' Golf Clubs,Demo City,EE. UU.,XXXXXXXXX,Demo,47,Customer,Individual,Consumer,CA,XXXXXXXXX,90001,5,Apparel,22.2105,-73.9439,Europe,Demo City,Demo Country,47,2/10/2022 09:00,95,90,237.19,0.3476,95,170.59,0.0861,4,682.36,445.17,38.33,Southern Europe,NA,COMPLETE,90001,90,15,Kids' Golf Clubs Item #90,170.59,0,2/13/2022 09:00,Standard Class
DEBIT,1,1,26.85,2132.56,Shipping on time,0,16,Golf Bags & Carts,Demo City,EE. UU.,XXXXXXXXX,Demo,297,Customer,Individual,Home Office,CA,XXXXXXXXX,90001,3,Golf,8.0571,-36.9786,Africa,Demo City,Demo Country,297,5/8/2022 11:00,96,43,112.5,0.0475,96,473.68,0.0119,5,2368.4,2255.9,26.85,North Africa,NA,COMPLETE,90001,43,16,Golf Bags & Carts Item #43,473.68,0,5/9/2022 11:00,First Class
DEBIT,3,4,169.68,812.84,Advance shipping,0,7,Women's Apparel,Demo City,EE. UU.,XXXXXXXXX,Demo,342,Customer,Individual,Home Office,CA,XXXXXXXXX,90001,6,Fan Shop,9.0771,71.2458,Europe,Demo City,Demo Country,342,7/24/2023 12:00,97,130,377.69,0.2949,97,426.91,0.1879,3,1280.73,903.04,169.68,Southern Europe,NA,COMPLETE,90001,130,7,Women's Apparel Item #130,426.91,0,7/27/2023 12:00,Standard Class
DEBIT,4,4,85.73,231.38,Shipping on time,0,2,Cameras,Demo City,EE. UU.,XXXXXXXXX,Demo,985,Customer,Individual,Consumer,CA,XXXXXXXXX,90001,2,Electronics,33.4284,-109.6082,Pacific Asia,Demo City,Demo Country,985,12/28/2023 09:00,98,37,23.03,0.0855,98,269.38,0.348,1,269.38,246.35,85.73,Oceania,NA,COMPLETE,90001,37,2,Cameras Item #37,269.38,0,1/1/2024 09:00,Standard Class
DEBIT,5,4,267.01,883.41,Late delivery,1,1,Strength Training,Demo City,EE. UU.,XXXXXXXXX,Demo,599,Customer,Individual,Corporate,CA,XXXXXXXXX,90001,1,Fitness,49.1609,97.2693,Pacific Asia,Demo City,Demo Country,599,3/18/2022 09:00,99,157,21.08,0.0216,99,325.35,0.2796,3,976.05,954.97,267.01,Oceania,NA,COMPLETE,90001,157,1,Strength Training Item #157,325.35,0,3/23/2022 09:00,Standard Class
DEBIT,0,0,7.12,514.1,Shipping on time,0,9,Basketball,Demo City,EE. UU.,XXXXXXXXX,Demo,467,Customer,Individual,Home Office,CA,XXXXXXXXX,90001,4,Team Sports,-11.1269,94.7927,USCA,Demo City,Demo Country,467,9/21/2023 11:00,100,15,53.27,0.088,100,302.69,0.0129,2,605.38,552.11,7.12,East of USA,NA,CLOSED,90001,15,9,Basketball Item #15,302.69,0,9/21/2023 11:00,Same Day
DEBIT,1,2,136.59,612.81,Advance shipping,0,5,Men's Footwear,Demo City,EE. UU.,XXXXXXXXX,Demo,935,Customer,Individual,Consumer,CA,XXXXXXXXX,90001,5,Apparel,23.3193,-94.2737,Africa,Demo City,Demo Country,935,10/20/2022 03:00,101,91,34.08,0.0522,101,163.24,0.2207,4,652.96,618.88,136.59,North Africa,NA,COMPLETE,90001,91,5,Men's Footwear Item #91,163.24,0,10/21/2022 03:00,Second Class
DEBIT,1,1,1.78,99.09,Shipping on time,0,12,Baseball & Softball,Demo City,EE. UU.,XXXXXXXXX,Demo,596,Customer,Individual,Consumer,CA,XXXXXXXXX,90001,4,Team Sports,35.7655,-26.7139,Europe,Demo City,Demo Country,596,4/21/2022 20:00,102,153,13.65,0.1003,102,45.37,0.0145,3,136.11,122.46,1.78,Southern Europe,NA,COMPLETE,90001,153,12,Baseball & Softball Item #153,45.37,0,4/22/2022 20:00,First Class
DEBIT,8,4,35.95,236.69,Late delivery,1,3,Golf Shoes,Demo City,EE. UU.,XXXXXXXXX,Demo,734,Customer,Individual,Consumer,CA,XXXXXXXXX,90001,3,Golf,-22.9991,70.2779,Europe,Demo City,Demo Country,734,6/19/2023 13:00,103,109,129.75,0.3202,103,405.22,0.1305,1,405.22,275.47,35.95,Southern Europe,NA,PENDING,90001,109,3,Golf Shoes Item #109,405.22,0,6/27/2023 13:00,Standard Class
DEBIT,3,0,-13.52,341.21,Late delivery,1,18,Water Sports,Demo City,EE. UU.,XXXXXXXXX,Demo,536,Customer,Individual,Consumer,CA,XXXXXXXXX,90001,7,Outdoors,13.3563,112.9144,USCA,Demo City,Demo Country,536,1/13/2023 20:00,104,194,109.41,0.2295,104,238.37,-0.0368,2,476.74,367.33,-13.52,US Center,NA,CLOSED,90001,194,18,Water Sports Item #194,238.37,0,1/16/2023 20:00,Same Day
DEBIT,5,2,50.64,1484.37,Late delivery,1,13,Cardio Equipment,Demo City,EE. UU.,XXXXXXXXX,Demo,406,Customer,Individual,Corporate,CA,XXXXXXXXX,90001,1,Fitness,53.2444,75.8522,Africa,Demo City,Demo Country,406,6/6/2022 04:00,105,43,422.88,0.1998,105,423.3,0.0299,5,2116.5,1693.62,50.64,West Africa,NA,PENDING_PAYMENT,90001,43,13,Cardio Equipment Item #43,423.3,0,6/11/2022 04:00,Second Class
DEBIT,4,1,236.17,608.0,Late delivery,1,17,GPS Devices,Demo City,EE. UU.,XXXXXXXXX,Demo,772,Customer,Individual,Consumer,CA,XXXXXXXXX,90001,2,Electronics,32.9748,-81.8162,Africa,Demo City,Demo Country,772,4/19/2023 20:00,106,129,300.09,0.3052,106,196.65,0.3457,5,983.25,683.16,236.17,West Africa,NA,PENDING,90001,129,17,GPS Devices Item #129,196.65,0,4/23/2023 20:00,First Class
DEBIT,4,4,3.15,26.61,Shipping on time,0,11,Hunting & Shooting,Demo City,EE. UU.,XXXXXXXXX,Demo,366,Customer,Individual,Consumer,CA,XXXXXXXXX,90001,7,Outdoors,-46.6695,-46.6791,USCA,Demo City,Demo Country,366,4/30/2022 23:00,107,120,13.8,0.3146,107,21.93,0.1048,2,43.86,30.06,3.15,US Center,NA,COMPLETE,90001,120,11,Hunting & Shooting Item #120,21.93,0,5/4/2022 23:00,Standard Class
DEBIT,4,4,35.6,145.46,Shipping on time,0,13,Cardio Equipment,Demo City,EE. UU.,XXXXXXXXX,Demo,936,Customer,Individual,Consumer,CA,XXXXXXXXX,90001,1,Fitness,-3.6921,-32.9711,USCA,Demo City,Demo Country,936,3/7/2023 13:00,108,106,77.44,0.3372,108,76.55,0.2339,3,229.65,152.21,35.6,West of USA,NA,PENDING,90001,106,13,Cardio Equipment Item #106,76.55,0,3/11/2023 13:00,Standard Class
DEBIT,3,4,12.31,102.64,Advance shipping,0,13,Cardio Equipment,Demo City,EE. UU.,XXXXXXXXX,Demo,333,Customer,Individual,Corporate,CA,XXXXXXXXX,90001,1,Fitness,-12.643,-55.1407,USCA,Demo City,Demo Country,333,7/29/2023 15:00,109,12,56.02,0.3069,109,91.26,0.0973,2,182.52,126.5,12.31,Canada,NA,CLOSED,90001,12,13,Cardio Equipment Item #12,91.26,0,8/1/2023 15:00,Standard Class
DEBIT,2,2,-130.79,1173.4,Shipping on time,0,3,Golf Shoes,Demo City,EE. UU.,XXXXXXXXX,Demo,848,Customer,Individual,Consumer,CA,XXXXXXXXX,90001,3,Golf,47.2828,-1.5989,Africa,Demo City,Demo Country,848,9/16/2022 17:00,110,181,529.15,0.2864,110,369.52,-0.0992,5,1847.6,1318.45,-130.79,Southern Africa,NA,COMPLETE,90001,181,3,Golf Shoes Item #181,369.52,0,9/18/2022 17:00,Second Class
DEBIT,4,4,29.36,140.98,Shipping on time,0,8,Consumer Electronics,Demo City,EE. UU.,XXXXXXXXX,Demo,74,Customer,Individual,Consumer,CA,XXXXXXXXX,90001,2,Electronics,-1.9897,16.7353,LATAM,Demo City,Demo Country,74,4/23/2022 08:00,111,154,1.71,0.0112,111,30.55,0.1944,5,152.75,151.04,29.36,Caribbean,NA,COMPLETE,90001,154,8,Consumer Electronics Item #154,30.55,0,4/27/2022 08:00,Standard Class
DEBIT,3,4,58.82,585.49,Advance shipping,0,2,Cameras,Demo City,EE. UU.,XXXXXXXXX,Demo,515,Customer,Individual,Consumer,CA,XXXXXXXXX,90001,2,Electronics,-38.3244,31.3087,Pacific Asia,Demo City,Demo Country,515,8/20/2023 06:00,112,177,160.82,0.195,112,412.37,0.0886,2,824.74,663.92,58.82,Oceania,NA,ON_HOLD,90001,177,2,Cameras Item #177,412.37,0,8/23/2023 06:00,Standard Class
DEBIT,4,4,10.63,490.93,Shipping on time,0,15,Kids' Golf Clubs,Demo City,EE. UU.,XXXXXXXXX,Demo,481,Customer,Individual,Corporate,CA,XXXXXXXXX,90001,3,Golf,22.872,-89.009,LATAM,Demo City,Demo Country,481,3/28/2022 09:00,113,189,96.1,0.1373,113,349.98,0.0176,2,699.96,603.86,10.63,South America,NA,COMPLETE,90001,189,15,Kids' Golf Clubs Item #189,349.98,0,4/1/2022 09:00,Standard Class
